0.025, 2146.0795
0.050, 2147.1909
0.075, 2146.6352
0.100, 2147.1909
0.125, 2147.1909
0.150, 2146.6352
0.175, 2147.7466
0.200, 2147.1909
0.225, 2146.0795
0.250, 2146.6352
0.275, 2147.1909
0.300, 2146.6352
0.325, 2146.0795
0.350, 2147.1909
0.375, 2147.1909
0.400, 2147.1909
0.425, 2147.7466
0.450, 2147.1909
0.475, 2147.1909
0.500, 2146.6352
0.525, 2146.6352
0.550, 2147.1909
0.575, 2147.1909
0.600, 2146.0795
0.625, 2147.7466
0.650, 2146.6352
0.675, 2147.7466
0.700, 2146.6352
0.725, 2146.6352
0.750, 2146.6352
0.775, 2148.3023
0.800, 2147.1909
0.825, 2147.1909
0.850, 2147.7466
0.875, 2147.7466
0.900, 2147.1909
0.925, 2146.6352
0.950, 2147.1909
0.975, 2148.8580
1.000, 2147.1909
1.025, 2147.7466
1.050, 2147.1909
1.075, 2147.1909
1.100, 2146.6352
1.125, 2146.6352
1.150, 2146.6352
1.175, 2147.1909
1.200, 2146.0795
1.225, 2147.1909
1.250, 2147.7466
1.275, 2147.7466
1.300, 2147.7466
1.325, 2147.1909
1.350, 2147.7466
1.375, 2147.7466
1.400, 2146.6352
1.425, 2147.1909
1.450, 2148.3023
1.475, 2147.7466
1.500, 2147.1909
1.525, 2147.1909
1.550, 2147.7466
1.575, 2147.1909
1.600, 2146.6352
1.625, 2146.0795
1.650, 2147.7466
1.675, 2147.1909
1.700, 2146.6352
1.725, 2146.6352
1.750, 2147.1909
1.775, 2147.1909
1.800, 2147.1909
1.825, 2147.1909
1.850, 2147.7466
1.875, 2147.1909
1.900, 2146.6352
1.925, 2147.7466
1.950, 2147.1909
1.975, 2147.1909
2.000, 2147.7466
2.025, 2147.7466
2.050, 2147.1909
2.075, 2146.6352
2.100, 2146.6352
2.125, 2147.1909
2.150, 2147.1909
2.175, 2146.6352
2.200, 2147.7466
2.225, 2148.3023
2.250, 2147.7466
2.275, 2147.1909
2.300, 2147.7466
2.325, 2147.7466
2.350, 2147.1909
2.375, 2146.6352
2.400, 2147.1909
2.425, 2148.3023
2.450, 2147.7466
2.475, 2147.1909
2.500, 2146.6352
2.525, 2147.1909
2.550, 2147.1909
2.575, 2146.0795
2.600, 2147.7466
2.625, 2147.7466
2.650, 2146.6352
2.675, 2146.6352
2.700, 2146.6352
2.725, 2147.7466
2.750, 2147.1909
2.775, 2146.0795
2.800, 2146.6352
2.825, 2147.7466
2.850, 2147.1909
2.875, 2147.7466
2.900, 2147.1909
2.925, 2147.7466
2.950, 2146.6352
2.975, 2146.0795
3.000, 2147.1909
3.025, 2147.1909
3.050, 2147.1909
3.075, 2147.1909
3.100, 2148.3023
3.125, 2147.7466
3.150, 2146.6352
3.175, 2147.1909
3.200, 2147.1909
3.225, 2147.1909
3.250, 2147.1909
3.275, 2147.1909
3.300, 2147.7466
3.325, 2147.1909
3.350, 2147.1909
3.375, 2147.1909
3.400, 2147.1909
3.425, 2146.6352
3.450, 2146.6352
3.475, 2146.6352
3.500, 2147.7466
3.525, 2146.6352
3.550, 2146.6352
3.575, 2147.7466
3.600, 2147.7466
3.625, 2147.1909
3.650, 2147.1909
3.675, 2147.1909
3.700, 2148.3023
3.725, 2146.6352
3.750, 2146.6352
3.775, 2147.1909
3.800, 2147.1909
3.825, 2146.0795
3.850, 2147.1909
3.875, 2148.8580
3.900, 2147.1909
3.925, 2146.6352
3.950, 2146.6352
3.975, 2147.7466
4.000, 2146.6352
4.025, 2146.6352
4.050, 2147.7466
4.075, 2147.1909
4.100, 2146.6352
4.125, 2147.1909
4.150, 2147.7466
4.175, 2147.7466
4.200, 2146.6352
4.225, 2146.6352
4.250, 2147.1909
4.275, 2146.6352
4.300, 2145.5238
4.325, 2146.0795
4.350, 2146.0795
4.375, 2146.6352
4.400, 2146.6352
4.425, 2146.6352
4.450, 2147.1909
4.475, 2147.7466
4.500, 2147.1909
4.525, 2147.1909
4.550, 2146.6352
4.575, 2146.6352
4.600, 2147.1909
4.625, 2146.6352
4.650, 2147.1909
4.675, 2146.6352
4.700, 2146.0795
4.725, 2147.1909
4.750, 2146.6352
4.775, 2146.0795
4.800, 2146.0795
4.825, 2147.7466
4.850, 2147.1909
4.875, 2146.6352
4.900, 2146.0795
4.925, 2147.1909
4.950, 2147.7466
4.975, 2147.1909
5.000, 2147.1909
5.025, 2146.6352
5.050, 2147.1909
5.075, 2147.1909
5.100, 2146.6352
5.125, 2146.6352
5.150, 2147.7466
5.175, 2146.6352
5.200, 2146.6352
5.225, 2147.1909
5.250, 2147.7466
5.275, 2146.6352
5.300, 2147.1909
5.325, 2147.1909
5.350, 2147.1909
5.375, 2146.6352
5.400, 2146.0795
5.425, 2147.1909
5.450, 2147.1909
5.475, 2146.6352
5.500, 2146.6352
5.525, 2147.7466
5.550, 2147.1909
5.575, 2146.0795
5.600, 2147.1909
5.625, 2148.3023
